neighbor_0_id,neighbor_1_id,neighbor_2_id,neighbor_3_id,neighbor_4_id,neighbor_5_id,neighbor_6_id,neighbor_7_id,neighbor_8_id,neighbor_9_id,neighbor_0_dist,neighbor_1_dist,neighbor_2_dist,neighbor_3_dist,neighbor_4_dist,neighbor_5_dist,neighbor_6_dist,neighbor_7_dist,neighbor_8_dist,neighbor_9_dist
707965,174101,586539,216784,860332,158702,305664,649759,569933,986644,2.8778446742316888e-06,4.579790855108179e-06,6.19039624372153e-06,7.184226742062982e-06,1.0559916068686448e-05,1.2037017182664478e-05,1.2681216862930889e-05,1.418080667203725e-05,1.4507163138777202e-05,1.4973333256729227e-05
304953,618433,965421,569321,437063,688812,897738,984198,994915,880577,2.9788069091374325e-06,4.135346010403218e-06,7.055151331036846e-06,7.978779513306833e-06,8.311821380724282e-06,9.253368670414375e-06,9.496995448832202e-06,1.0254924283303879e-05,1.2414941616190056e-05,1.4083523842800538e-05
290022,14795,51438,876151,320714,247935,591975,51480,935148,720016,9.671131584454429e-08,9.464405072989734e-07,2.9933328512532498e-06,5.586583250227761e-06,6.295589715321626e-06,6.296702795394182e-06,1.0069304055115857e-05,1.58788620348016e-05,2.1244940056064365e-05,2.7202108819901483e-05
36922,875530,437340,802297,856952,526624,648631,808361,382088,6989,5.530439328715886e-09,1.0187369674508062e-06,3.080026781066003e-06,3.896184315066442e-06,4.5359886226004065e-06,4.542538861285195e-06,4.624929956786872e-06,6.593988169600884e-06,1.1215078178805626e-05,1.190864592093277e-05
745069,585149,955005,336232,311790,709190,247899,544354,140541,313690,6.707946268447174e-07,1.4740014205871788e-06,3.1529214203906974e-06,4.499474161701045e-06,1.1090453204021244e-05,1.5136659215264636e-05,1.657734346283135e-05,2.1964365668036834e-05,2.493893018384874e-05,4.074498368167312e-05
370813,156597,889758,537913,452779,925300,453672,649688,695978,120020,1.1811930579197494e-06,1.8869947319144487e-06,2.5927291897875904e-06,8.257232095520983e-06,8.761996773021252e-06,9.054656444851261e-06,9.781627374083612e-06,1.230206384406074e-05,1.383057801296328e-05,1.572156661078239e-05
850349,166783,786917,88223,690530,505550,936494,605598,311707,799965,1.8578711132866133e-06,4.343665643280481e-06,1.2129521129389254e-05,2.0076498120413788e-05,2.3676712376241582e-05,2.740405870449436e-05,2.8462012205965337e-05,3.1341229662751324e-05,3.480105559772184e-05,4.2194078859747464e-05
171934,29593,867969,358006,554704,400928,153709,906777,658793,438904,5.2072261169655576e-08,1.9094310605982656e-06,3.1038917853720704e-06,3.3852731942118908e-06,5.835944849263974e-06,7.747328076956883e-06,8.594959456487139e-06,9.828312676374296e-06,9.98570666299603e-06,1.0061904045954861e-05
503920,224390,69724,346076,778093,873054,337939,692511,18251,961523,4.1132084727113494e-07,4.941451010598286e-07,3.955156169133112e-06,6.273163575043483e-06,9.910213656372235e-06,1.2424259259291581e-05,1.4857773983689704e-05,1.5236565921727951e-05,1.6353870063934295e-05,1.7663219891050908e-05
299903,393099,603437,282533,976091,160229,219289,547285,949497,698062,1.4866016679881966e-06,2.8169233038388697e-06,3.3258960112636515e-06,3.418780673225541e-06,3.447362907804674e-06,3.5407567287037978e-06,3.7596057824718088e-06,4.861049844206988e-06,6.332580639978325e-06,6.402475299926991e-06
443377,835491,36911,777542,674816,548390,600099,578692,142639,951110,1.2588654874079452e-07,1.755018544824516e-06,4.057082400588108e-06,4.2428846552811095e-06,8.195881532557792e-06,9.583712826999324e-06,9.670665240490983e-06,1.1749083784207137e-05,1.18190720186373e-05,1.880220059069515e-05
872146,42558,109716,163418,146658,36901,769999,26254,683917,820048,7.381905217207496e-06,1.4250981455243839e-05,1.4860670783711782e-05,2.1685705618001982e-05,2.314783762091821e-05,2.5154133260874012e-05,2.5464737321234665e-05,2.869350373557733e-05,2.9281478514775472e-05,3.863582276864008e-05
